input,comment,replyCount,label,sentiment_label,sentiment_score
Iphone 17,എനിക്ക് തരാമോ ഞാൻ എങ്ങനേലും vlogging ഒക്കെ ഒന്ന് ചെയ്ത് രക്ഷപെട്ടോട്ടെ.. എന്റെ കൈയിൽ വീഡിയോ എടുക്കാൻ ഫോൺ ഇല്ലാത്ത ഒറ്റ കാരണം കൊണ്ട് ഇപ്പോ 396 ദിവസം ആയി ഞാൻ ഇപ്പോ വീഡിയോ ഇട്ടിട്ട്! ഈ കമന്റ്‌ ആരും കാണില്ല എന്ന് അറിയാം! Ennalum Oru Cheriya Pretheekshaa❤️🙂,0,others,NEGATIVE,0.9870740175247192
Iphone 17,Innale flash paranjath weight kuranjannu😅😅,0,others,NEGATIVE,0.9647279977798462
Iphone 17,Wallpaper evidunna???,0,others,NEGATIVE,0.9803130030632019
Iphone 17,Bro Infinix gt 30 pro review cheyoo pls🙏🙏,0,others,POSITIVE,0.5594920516014099
Iphone 17,Fast charging work cheyyum with Ugreen. I’m using and I’m getting fast charging. 🤷,0,battery,POSITIVE,0.7213297486305237
Iphone 17,Where to get the Dbz Wallpapper,0,others,NEGATIVE,0.9978675842285156
Iphone 17,thumbnu enthupattii bro🤔,0,others,NEGATIVE,0.9676731824874878
Iphone 17,"Broo I am a huge fan and a follower 
I am a student too so can I ask you to get a small video or shorts regarding a laptop and tab video which can be used for educational and job purpose which will be very useful for ur viewers and personally for me and my frnds too and if you kindly do so then please add battery, storage, purpose (educational/working professionals), price, latest on going generation...with all other key points from your pov...
Thanks brooo I do follow sanu broo pullikaran powli ann i do watch every video yesterday's iphone unboxing too so so so proud that u started videos.... all the best to both eagerly waiting for a reply broo🤗✌🏻💫",0,others,POSITIVE,0.9699283838272095
Iphone 17,oneplus13 my drive kidu phone. price worth,0,price,POSITIVE,0.9408712983131409
Samsung Galaxy Z Fold 7,"review ❌ 
wee, shenanigans counter ✅",0,others,NEGATIVE,0.9916860461235046
Samsung Galaxy Z Fold 7,I don't have that setting i don't understand.,0,others,NEGATIVE,0.9995809197425842
Samsung Galaxy Z Fold 7,All these apply to Z fold 5 and onward as well.,0,others,POSITIVE,0.9719165563583374
Samsung Galaxy Z Fold 7,Best phone ever. My driver now until next year.,0,others,POSITIVE,0.9946961402893066
Samsung Galaxy Z Fold 7,The dex is not like the old dex. Last time used to be able to put it into classic mode which looks like a computer. Now is just new style and its a extension of your screen instead. Which i dont really like. I rather i can choose classic mode.,0,others,NEGATIVE,0.9958795309066772
Samsung Galaxy Z Fold 7,Switching to this from a Nothing Phone 2. Definitely don't like the OS as much.,0,others,NEGATIVE,0.9994333386421204
Samsung Galaxy Z Fold 7,How nice it'll be if it can print money 😢,0,others,POSITIVE,0.9964821338653564
Samsung Galaxy Z Fold 7,Shout out to BORN OF OSIRIS,0,others,POSITIVE,0.9972279667854309
Samsung Galaxy Z Fold 7,Why am I having Bluetooth issues with my fold 7 already,0,performance,NEGATIVE,0.9984360337257385
Samsung Galaxy Z Fold 7,Yall talking smack about this fold 7 cause you are a tight wad or broke.this is an amazing phone 💯,0,price,POSITIVE,0.9911292791366577
Samsung Galaxy Z Fold 7,Learn to daytrade and it will also print money 😉,0,others,NEGATIVE,0.9284312129020691
Samsung Galaxy Z Fold 7,"The first thing you should do is sell it and buy the superior Fold 6, which has more features, like S-Pen support and a hidden camera hole on the main screen.",1,others,NEGATIVE,0.9975206255912781
Samsung Galaxy Z Fold 7,Mackem German pronunciation is not something I ever expected in my life,0,others,NEGATIVE,0.9980757236480713
Samsung Galaxy Z Fold 7,All sorts of shenanigans,0,others,NEGATIVE,0.9961383938789368
Samsung Galaxy Z Fold 7,:hand-purple-blue-peace:,0,others,POSITIVE,0.9976494908332825
Samsung Galaxy Z Fold 7,"Just got one and love the hardware. One UI on it is horrid, so I installed Nova Launcher. It's not perfect on the foldy phone, but it's better than one UI. I also installed Microsoft Launcher just for the daily wallpapers. I have a little folding keyboard with trackpad and am waiting for a case to arrive tomorrow (I know that some purists say don't use a case on it, but it's my investment and I feel like protecting it, plus I need a kickstand). With that setup, I can use it like my S8+ tablet that I'm trying to replace. It's a really cool little phone and it might end up replacing my S23 Ultra, instead.",0,design,POSITIVE,0.9930619597434998
Samsung Galaxy Z Fold 7,Man. Gift me any foldable phones man😭😭😭😭,0,others,NEGATIVE,0.9335058927536011
Samsung Galaxy Z Fold 7,Clicked for Rivers of Nihil in the thumbnail...,0,others,NEGATIVE,0.9952296018600464
Samsung Galaxy Z Fold 7,I was a little less impressed with the tips and tricks than I expected. I don't see a use case for adding a color theme from a previous photo to a photo that you're going to take.,0,others,NEGATIVE,0.9979345798492432
Samsung Galaxy Z Fold 7,36 more payments and it's all mine.,0,others,POSITIVE,0.9638292789459229
Samsung Galaxy Z Fold 7,lol what's making you go back?,0,others,POSITIVE,0.8422455191612244
Samsung Galaxy Z Fold 7,The Galaxy watch8 is atrocious as well. battery life is awful and it's been overheating since day 1. I can't use the watch as a separate device without it overheating. Fitness features and tracking calculations are off. Just a bad watch experience coming from the Apple watch. Apple watches a superior compared to this. Just my opinion though 😅,0,others,NEGATIVE,0.998766303062439
Samsung Galaxy Z Fold 7,Pure false,0,others,NEGATIVE,0.9996570348739624
Iphone 17,"Base 17 makes sense for me, going from a 12.  Actually the 12 handles most tasks just fine, but I am having an issue with an AI app crashing, so I need an upgrade. Cost is an issue. If 17 does it then that is what I will get.",0,performance,NEGATIVE,0.9896271228790283
Iphone 17,"You start to see scratches after day or two? I want to ask you good sir, what exactly do with the phone?",1,design,NEGATIVE,0.994149923324585
Iphone 17,I had an iphone 14 before i got the s24 ultra.. now i wanna upgrade rl the 17 but idk if I should or not.,0,others,NEGATIVE,0.998699426651001
Iphone 17,Red 14 Plus to green 17. Hyped as,0,others,NEGATIVE,0.9968082308769226
Iphone 17,As someone who doesn’t take zoomed in photos ever not having a telephoto lens is something I wouldn’t even notice upgraded selfie camera would be nice. 17 is definitely the best choice for me,0,camera,POSITIVE,0.999546229839325
Iphone 17,"The front camera is so incredibly good, I would love to have it on the back as well if they could integrate the cameras without that bump.",0,camera,POSITIVE,0.9998559951782227
Iphone 17,This is the sleeper hit of the lineup.,0,others,POSITIVE,0.9969708919525146
Iphone 17,"The light blue colour of the iPhone 17 is really beautiful! Well, I already have the iPhone 16 in Ultramarine. I will just be happy for those who have this light mist blue colour phone!",0,design,POSITIVE,0.9998037219047546
Iphone 17,Great review!   Is the iPhone 17 actually lighter than the regular 16?,1,design,POSITIVE,0.9971177577972412
Iphone 17,"I just got the Mist Blue yesterday. I hope the Ceramic Shield is good. Every time I put a screen saver on, I get bubbles! I’m 71, so the phone doesn’t get rough use. I had an SE previously.",0,design,POSITIVE,0.9767953157424927
Iphone 17,Would you upgrade from iPhone 14 Pro Max vs iPhone 17 or iPhone Pro,0,others,NEGATIVE,0.9695299863815308
Iphone 17,"The pro has better battery life, 50% more RAM, a better performing chip, LIDAR, Adaptive Flash, 8x optical zoom, Quad mic array, better wireless connectivity, and the unibody frame feels significantly better. It all basically boils down to whether or not you like taking a lot of photos or videos. If you just casually take photos and don't really do it as a professional job or hobby then the regular 17 is pretty much the perfect iPhone.",2,performance,NEGATIVE,0.6839941143989563
Iphone 17,"From having a 13 pro max, 15 Pro max and my last phone a 16 pro max. It’s kinda nice not having a huge phone. I honestly wasn’t planning on upgrading but my wife broke her 16 pro max so i upgraded us both but didn’t want to spend a boatload so i just went with the regular 17 and from watching these videos, i’m glad i did!",0,design,NEGATIVE,0.7611207365989685
Iphone 17,Do you have a link for that blue and yellow/orange wallpaper please?,0,others,NEGATIVE,0.9779819846153259
Iphone 17,Can’t decide whether to get the blue or black 😫,1,design,NEGATIVE,0.9995657801628113
Iphone 17,"Just ordered my 17,upgraded from my green 13pro that i loved",0,others,POSITIVE,0.8511546850204468
Iphone 17,"I've got my scheduled pickup at the Apple Store for the Mist Blue in just a few hours! This was very reaffirming, thank you! :)",2,others,POSITIVE,0.9993294477462769
Iphone 17,"I love the air, the Pro is made with cheap aluminium, dents and scratched easily !!!  The feels quality in hand! Pity about camera and battery! Reflective coating is still way behind Samsung !",0,design,NEGATIVE,0.9903146624565125
Iphone 17,"I have a 16 pro, but so many drawbacks of the base model have been fixed that I could actually consider them now",0,others,NEGATIVE,0.9854797720909119
Iphone 17,I went from 14p to this one and am very happy. Saved me almost $500 here in Canada,0,price,POSITIVE,0.9998654127120972
Iphone 17,"3 to 4 years maximum broo..ini phone mattunnillengilum oru 3,4 yearsil battery change chaiyanam",0,battery,NEGATIVE,0.9943370223045349
Samsung Galaxy Z Fold 7,I explained why in the beginning of the video = ),0,others,NEGATIVE,0.9894475936889648
Samsung Galaxy Z Fold 7,Still two smartphones,0,others,NEGATIVE,0.9420149326324463
Samsung Galaxy Z Fold 7,It was clearly said at the beginning of the video.,0,others,NEGATIVE,0.7807134985923767
Samsung Galaxy Z Fold 7,Actually I was thinking about either getting the Fold 7 or 17 Pro Max so very relevant video !!!!!,0,others,NEGATIVE,0.970088005065918
Samsung Galaxy Z Fold 7,Hope it was helpful! Thanks for watching = ),0,others,POSITIVE,0.9929085969924927
Samsung Galaxy Z Fold 7,Nice I love I phones,0,others,POSITIVE,0.9998310804367065
Samsung Galaxy Z Fold 7,Hes so biased lmao all the still photos go to the fold7 and he refuses to say it but anything that iphone has better he mentions 😂 i use both currently and overall iphone slightly edges the win  For my lifestyle but for work and creativity the fold wins,0,camera,POSITIVE,0.6480205655097961
Samsung Galaxy Z Fold 7,I could subscribe if you could make a choice. Next time,0,others,NEGATIVE,0.9947840571403503
Samsung Galaxy Z Fold 7,"I am tired of comparison video. There different company making phone 
 Buy what you like it makes no difference in quality",2,others,NEGATIVE,0.998492956161499
Samsung Galaxy Z Fold 7,If the Z Fold 7 ain't the phone of the year it's rigged.,0,others,NEGATIVE,0.9995019435882568
Samsung Galaxy Z Fold 7,Nall I need some new I had the iPhone X 7 times already fuck a camera I’m not a millionaire,0,camera,NEGATIVE,0.9991639852523804
Samsung Galaxy Z Fold 7,Samsung galaxy z fold 7 has the WORST battery ever 😡👎🏻👎🏻,3,battery,NEGATIVE,0.9997639060020447
Samsung Galaxy Z Fold 7,Went from Iphone 15 Pro Max to a Z Fold 7. Currently waiting for my 17 Pro Max to ship. Wasn't a fan of the Samsung personally.,0,others,NEGATIVE,0.9952861666679382
Samsung Galaxy Z Fold 7,"There's no debate here, the Fold 7 wins hands down! It is so beautiful,  so unbelievably thin!!!",0,design,NEGATIVE,0.9575692415237427
Samsung Galaxy Z Fold 7,Tough choice?? :)) iphone is literally a brick with the form factor of a 10 years old phone. Its a joke compared to fold 7.,0,design,NEGATIVE,0.9980560541152954
Samsung Galaxy Z Fold 7,It's not a tough choice at all Fold 7 easy money.,0,others,POSITIVE,0.6381495594978333
Samsung Galaxy Z Fold 7,Iphone all the way had z fold cant live with it,0,design,NEGATIVE,0.9787336587905884
Iphone 17,Kayl anj paisa ila ale? 😅😅😅Onn edkan..,0,price,NEGATIVE,0.9846237301826477
Samsung Galaxy Z Fold 7,Now that's a hilarious take,0,others,POSITIVE,0.9998797178268433
Samsung Galaxy Z Fold 7,"No S-pen support 👎
Keeping my S24 Ultra 👍",0,design,NEGATIVE,0.9995189905166626
Samsung Galaxy Z Fold 7,geeez! iphone can never wtf!,0,others,POSITIVE,0.9641304612159729
Samsung Galaxy Z Fold 7,WTF! I jsut realized I had not been getting your video upload notices. I checked your channel and YouTube must have unsubscribed me form your channel. This has happened now with 8 other channels as well.,0,others,NEGATIVE,0.9986275434494019
Samsung Galaxy Z Fold 7,Heck yeah Rivers of Nihil 🤘🏻,0,others,POSITIVE,0.7532673478126526
Samsung Galaxy Z Fold 7,"Let's see what Fold 8 will bring to the game. For this price, Fold 7 battery is too small, and the camera bump is too big to use flat on the table.",1,battery,NEGATIVE,0.9993320107460022
Samsung Galaxy Z Fold 7,So this is a new model ZED Fold.. lol,0,others,NEGATIVE,0.9949259757995605
Samsung Galaxy Z Fold 7,"Im in uk, i feel so sorry for people who bought it full price at £1899, in the same week it came out its going for £1200 on ebay brand new & sealed blue 512gb, thats the price i bought, absolute bargain.",1,price,NEGATIVE,0.999257504940033
Samsung Galaxy Z Fold 7,My gf just picked it up for me I can’t wait to get home from work. Goodbye apple.,0,others,NEGATIVE,0.9282073378562927
Samsung Galaxy Z Fold 7,"15W wireless charging on a ""flagship"" phone? Honor and Xiaomi owners are laughing out loud all day long.",5,battery,NEGATIVE,0.9744981527328491
Samsung Galaxy Z Fold 7,"Without pen support, the device's purpose has become not for business, but for luxury. It's an expensive device. The price is reasonable, but it lacks real utility without pen support. For the same price, you can buy a pen-enabled tablet and a premium phone. In other words, the Samsung Z Fold 7 is a real failure for Samsung, despite the terrifying influencer support for its launch. The media coverage was also unsuccessful, as it was largely self-sufficient. Everyone was talking about it. Regarding the thickness? Who cares it means nothing to me, what matters is the productivity which was gone already!!!!",0,price,NEGATIVE,0.9997616410255432
Samsung Galaxy Z Fold 7,Repeat after me: We will not spend 2gs and get 25 watts charging and no brick in the box.,0,battery,NEGATIVE,0.9869175553321838
Samsung Galaxy Z Fold 7,Nobody is paying that much for this phone. Idk why everyone says that. Lol,0,price,NEGATIVE,0.999035120010376
Samsung Galaxy Z Fold 7,"nah, you could probably mine coin with it
shit can do everything",0,others,NEGATIVE,0.9956135749816895
